_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,first_review,last_review,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,security_deposit,cleaning_fee,extra_people,guests_included,Total_review_scores_per,Country,Country_Code,Latitude,Longitude,host_id,host_identity_verified,host_location,host_name,host_response_rate,host_total_listings_count,availability_30,availability_365,availability_60,availability_90
30959409,"Beautiful apartment  3 rooms, close to the beach",Individual Apartments,Entire home/apt,Real Bed,1,1125,flexible,11-02-2019 05:00,02-01-2019 05:00,23-01-2019 05:00,7,3,6,0,3,500,0,380,0,1,0,Brazil,BR,-23.00105197,-43.37118095,231330029,FALSE,Brazil,Roseli,92,1,13,19,15,19
30962949,Stop! Look No Further! Leinaala #104 Oceanfront Ocean View 1Bd/1Ba Sleeps 4,Individual Apartments,Entire home/apt,Real Bed,3,29,Strict,06-03-2019 05:00,02-01-2019 05:00,23-01-2019 05:00,4,1,2,0,1,189,0,149,0,4,0,United States,US,20.7557,-156.45876,51017586,FALSE,United States,Rentals Maui,83,239,2,139,3,6
30963309,"Maui Kamaole #H-205 2B/2Ba 3 Mins to Beach Low-Density Property, Ocean View!",Individual Apartments,Entire home/apt,Real Bed,3,29,Strict,06-03-2019 05:00,02-01-2019 05:00,23-01-2019 05:00,6,2,3,0,2,326,0,206,0,6,0,United States,US,20.70777,-156.44389,51017586,FALSE,United States,Rentals Maui,83,239,3,188,13,38
30963505,"Wailea Ekahi #53C Hawaiian Beachfront, 1575 Sqft. Townhome, Renovated!",Individual Apartments,Entire home/apt,Real Bed,3,29,Strict,06-03-2019 05:00,02-01-2019 05:00,23-01-2019 05:00,6,2,3,0,2.5,553,0,363,0,6,0,United States,US,20.69657,-156.43838,51017586,FALSE,United States,Rentals Maui,83,239,13,219,22,50
30963540,"Kamaole Sands #7-305 1Bd/2Ba, Inner Court, Large Lanai, Near Beach, Sleeps 4",Individual Apartments,Entire home/apt,Real Bed,3,29,Strict,06-03-2019 05:00,02-01-2019 05:00,23-01-2019 05:00,4,1,2,0,2,171,0,206,0,4,0,United States,US,20.71154,-156.44503,51017586,FALSE,United States,Rentals Maui,83,239,11,193,22,46
30963573,"Kihei Bay Vista #C-108 1Bd Near Beach, Great Location, Great Rates! Sleeps 4",Individual Apartments,Entire home/apt,Real Bed,3,29,Strict,06-03-2019 05:00,02-01-2019 05:00,23-01-2019 05:00,4,1,2,0,1,139,0,154,0,4,0,United States,US,20.76442,-156.45893,51017586,FALSE,United States,Rentals Maui,83,239,3,177,6,12
30973353,伊斯坦布尔伊人之家female only(提供女游客全境保护作家客厅文化沙龙导游土耳其旅游注意事项),Bed and breakfast,Shared room,Real Bed,1,1125,flexible,18-02-2019 05:00,02-01-2019 05:00,23-01-2019 05:00,2,1,2,3,1,58,0,0,0,1,60,Turkey,TR,41.01008,28.9416,224694225,FALSE,Turkey,巧,100,3,30,357,54,82
30973388,Good apartment without any noises,Apartment,Entire home/apt,Real Bed,2,45,flexible,18-02-2019 05:00,02-01-2019 05:00,27-01-2019 05:00,3,1,2,0,1,227,0,0,0,1,0,Turkey,TR,41.03046,28.98602,218359950,FALSE,Turkey,Mahtab,100,3,8,343,38,68
30975819,A warm and affordable room in Hong Kong,Apartment,Private room,Real Bed,2,40,moderate,11-03-2019 04:00,02-01-2019 05:00,27-01-2019 05:00,2,1,1,4,2,400,0,0,0,1,50,Hong Kong,HK,22.30781,114.16521,48401370,FALSE,Australia,Tang,80,1,9,69,39,69
30978373,"Tatlı, huzurlu",Apartment,Entire home/apt,Real Bed,3,15,flexible,18-02-2019 05:00,02-01-2019 05:00,02-01-2019 05:00,3,2,2,1,1,301,0,0,0,1,60,Turkey,TR,41.03547,28.98678,53161010,FALSE,Turkey,Damla,100,1,28,178,58,88
30979941,Oporto Palace Apartments Five,Apartment,Entire home/apt,Real Bed,1,1125,Strict,16-02-2019 05:00,02-01-2019 05:00,25-01-2019 05:00,4,1,1,0,2,80,0,20,0,1,0,Portugal,PT,41.15153,-8.62206,230785329,FALSE,Portugal,Gonçalo,0,5,30,365,60,90
30982784,New! River Park Apartment. | Douro River view!,Apartment,Entire home/apt,Real Bed,2,1125,moderate,16-02-2019 05:00,25-01-2019 05:00,25-01-2019 05:00,4,1,2,1,2,60,0,15,20,2,60,Portugal,PT,41.14864,-8.65366,231478619,FALSE,Portugal,Dale,100,1,19,155,48,73
31002017,Views To Die For// Studio Rushcutters Bay // Free Parking,Apartment,Entire home/apt,Real Bed,1,1125,moderate,07-03-2019 05:00,25-12-2018 05:00,18-02-2019 05:00,2,1,1,9,2,90,500,90,0,1,29,Australia,AU,-33.87569,151.22573,224426080,FALSE,Australia,Air,100,2,9,72,36,56
31011177,BirdhouseA :),House,Private room,Real Bed,1,3,flexible,18-02-2019 05:00,25-12-2018 05:00,08-01-2019 05:00,2,1,1,0,1,58,0,30,0,1,0,Turkey,TR,41.07217,29.04138,201266718,FALSE,Turkey,Nilay,70,2,30,365,60,90
31013832,Cozy Studio In the Heart of Hong Kong,Apartment,Entire home/apt,Real Bed,1,7,flexible,11-03-2019 04:00,30-12-2018 05:00,08-01-2019 05:00,2,1,1,3,2,298,0,0,0,1,53,Hong Kong,HK,22.28698,114.15223,149350233,FALSE,Hong Kong,Cris,100,2,0,0,0,0
3102202,BRIGHT DOUBLE ROOM 2- Sultanahmet,Apartment,Entire home/apt,Real Bed,1,1125,moderate,18-02-2019 05:00,02-06-2014 04:00,11-09-2018 04:00,2,1,1,56,2,121,0,179,0,1,50,Turkey,TR,41.00282,28.9719,15770987,TRUE,Turkey,Sultan,90,6,28,353,48,78
31022850,La Joie appartement,Apartment,Entire home/apt,Real Bed,2,5,flexible,11-03-2019 04:00,02-06-2014 04:00,05-01-2019 05:00,4,1,1,0,2,60,0,0,0,1,0,Canada,CA,45.55683,-73.63073,219886623,FALSE,Canada,Maurice,100,1,30,365,60,90
310233,"Sleek, luxurious, in Copacabana",Apartment,Entire home/apt,Real Bed,4,365,moderate,11-02-2019 05:00,26-02-2012 05:00,05-01-2019 05:00,2,1,1,24,2,224,373,224,0,1,56,Brazil,BR,-22.96776639,-43.18191814,1595467,FALSE,Brazil,Dennis,100,1,24,264,54,84
31023724,NAYA - Downtown Guesthouse - Suite Timor,House,Private room,Real Bed,1,31,moderate,16-02-2019 05:00,03-02-2019 05:00,10-02-2019 05:00,3,1,2,2,2,80,0,0,0,1,49,Portugal,PT,41.16228,-8.61354,231190201,FALSE,Portugal,Naya,100,7,30,305,57,80
31034950,Sisli Fulya'da keyifli  bir ev,Serviced apartment,Private room,Real Bed,1,1125,moderate,18-02-2019 05:00,03-02-2019 05:00,16-01-2019 05:00,2,1,2,0,1,148,5000,40,50,1,0,Turkey,TR,41.05695,28.99243,142426983,FALSE,Turkey,Burak,100,1,30,180,60,90
31035946,Santa Catarina Downtown III,Apartment,Entire home/apt,Real Bed,1,1125,moderate,16-02-2019 05:00,03-02-2019 05:00,16-01-2019 05:00,6,1,1,0,1,200,0,35,5,2,0,Portugal,PT,41.14919,-8.60645,130805492,FALSE,Portugal,Marta,99,24,26,346,51,71
31036628,cosy room in uskudar,Apartment,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,16-01-2019 05:00,16-01-2019 05:00,1,1,1,1,1,53,0,0,0,1,60,Turkey,TR,41.02099,29.0198,231817714,FALSE,Turkey,Yusuf,100,1,30,365,60,90
31037891,NEW BIG ROOM IN MID LEVELS - SAI YING PUN MTR,Apartment,Private room,Real Bed,5,150,Strict,11-03-2019 04:00,08-01-2019 05:00,08-01-2019 05:00,2,1,1,1,2,447,0,0,100,1,58,Hong Kong,HK,22.28333,114.14112,20204555,TRUE,Hong Kong,Jorge,100,3,0,0,0,0
31039082,Makana Kai,Other,Entire home/apt,Real Bed,1,1125,Strict,06-03-2019 05:00,08-01-2019 05:00,22-02-2019 05:00,5,2,3,0,2,150,0,302,0,1,0,United States,US,19.5891,-155.97073,156331964,FALSE,United States,Grand Welcome,98,372,2,248,7,26
31040144,Amazing 12th floor 2BD Ko Olina Beach Villa,Individual Apartments,Entire home/apt,Real Bed,6,90,Strict,06-03-2019 05:00,22-02-2019 05:00,22-02-2019 05:00,6,2,3,1,2,397,0,507,0,6,60,United States,US,21.3349,-158.12327,147713325,FALSE,United States,Love Hawaii Villas,100,31,9,306,16,40
310414,Relax on the Terrace of a Darlinghurst Home,Townhouse,Private room,Real Bed,3,28,Strict,07-03-2019 05:00,24-01-2012 05:00,27-03-2018 04:00,2,1,1,104,1,151,0,40,35,1,57,Australia,AU,-33.88191,151.21766,1596677,TRUE,Australia,David,100,1,0,185,0,4
31045123,live in a painting atelier,Apartment,Private room,Real Bed,4,1125,flexible,18-02-2019 05:00,24-01-2012 05:00,20-01-2019 05:00,1,1,1,0,1,74,791,0,0,1,0,Turkey,TR,41.04658,28.99911,231886177,FALSE,Turkey,Elif,10,1,0,280,0,5
31048054,Deluxe one bed room suite - 5,Serviced apartment,Private room,Real Bed,1,1125,Strict,11-03-2019 04:00,24-01-2012 05:00,20-01-2019 05:00,2,1,1,0,1,1798,0,0,0,1,0,Hong Kong,HK,22.3094,114.17044,27773646,FALSE,Hong Kong,Kenneth,94,28,30,365,60,90
31053412,"Cityloft 36, 2+1 Special Flat / Ataşehir",Hotel,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,10-01-2019 05:00,20-01-2019 05:00,6,2,3,2,2,221,0,0,50,2,47,Turkey,TR,40.98049,29.10792,110769021,FALSE,Turkey,Cityloft,94,16,24,356,52,81
31057135,Wilner Hôtel,Individual Apartments,Private room,Real Bed,1,1125,flexible,11-03-2019 04:00,18-01-2019 05:00,18-01-2019 05:00,5,2,2,1,1,64,0,0,20,1,36,Canada,CA,45.66563,-73.53738,216066707,FALSE,Canada,Wilner,100,2,30,365,60,90
31057997,Studio downtown montreal,Apartment,Entire home/apt,Real Bed,3,1125,flexible,11-03-2019 04:00,18-01-2019 05:00,01-01-2019 05:00,2,1,1,0,2,60,0,0,0,1,0,Canada,CA,45.52502,-73.552,58775153,FALSE,Africa,Iba,57,2,30,180,60,90
31058753,"Apt moderno, completo e bem localizado.",Apartment,Entire home/apt,Real Bed,3,60,moderate,11-02-2019 05:00,01-01-2019 05:00,01-01-2019 05:00,4,2,2,1,2,261,0,140,50,3,60,Brazil,BR,-22.93644635,-43.18305558,28171934,FALSE,Brazil,Gisele,100,3,15,341,36,66
31059672,"Perfect Location, Apt Close to Tamarama and Bondi",Apartment,Entire home/apt,Real Bed,3,10,Strict,07-03-2019 05:00,28-01-2019 05:00,02-02-2019 05:00,2,1,1,2,2,139,0,60,50,2,60,Australia,AU,-33.9003,151.25503,4198009,FALSE,Australia,Rafael,100,1,10,10,10,10
31063824,Yakut Hotel,Hotel,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,28-01-2019 05:00,13-01-2019 05:00,6,1,4,0,1,359,0,0,0,1,0,Turkey,TR,41.00334,28.97221,226077610,FALSE,Turkey,Mehmet,100,13,30,365,60,90
31065702,"泓都3座,位于港岛坚尼地城,近地铁和海边,中高档住宅｡V:mengmengustc9916",House,Entire home/apt,Real Bed,1,1125,flexible,11-03-2019 04:00,13-01-2019 05:00,13-01-2019 05:00,1,1,1,1,1,196,0,0,0,1,60,Hong Kong,HK,22.28124,114.12584,149371412,FALSE,Hong Kong,萌,100,1,0,0,0,0
31080472,Waikiki Private Close to Everything,Individual Apartments,Private room,Real Bed,5,1125,flexible,06-03-2019 05:00,18-01-2019 05:00,02-02-2019 05:00,3,1,2,2,1,85,200,75,20,1,60,United States,US,21.28633,-157.83423,232202725,FALSE,United States,Lei & Maree,100,1,0,0,0,0
31081663,Matosinhos Beach Apartment,Apartment,Entire home/apt,Real Bed,2,170,Strict,16-02-2019 05:00,18-01-2019 05:00,09-02-2019 05:00,6,3,3,0,2,60,300,40,10,4,0,Portugal,PT,41.17539,-8.68843,232212019,FALSE,Portugal,Nelson,100,1,29,169,59,89
31083177,Residence/ 4 kişilik küçük tatlı bir ev :),House,Entire home/apt,Real Bed,1,1125,flexible,18-02-2019 05:00,18-01-2019 05:00,09-02-2019 05:00,4,1,2,0,1,111,0,0,0,1,0,Turkey,TR,41.07672,28.995,193088028,FALSE,Turkey,Şule,60,1,0,0,0,0
31085894,"Central suite near Taksim, istiklal",Hotel,Private room,Real Bed,3,1125,flexible,18-02-2019 05:00,18-01-2019 05:00,09-02-2019 05:00,2,1,1,0,1,475,0,0,0,1,0,Turkey,TR,41.03526,28.97597,184930890,FALSE,Turkey,Setareh,100,3,30,90,60,90
31086693,friends gathering apartment,Apartment,Entire home/apt,Real Bed,1,1125,Strict,11-03-2019 04:00,28-01-2019 05:00,09-02-2019 05:00,4,2,3,2,2,981,0,0,50,4,50,Hong Kong,HK,22.29686,114.17228,165127099,FALSE,Hong Kong,Neko,100,4,8,343,38,68
31088238,Super convenient entire apartment near Sydney CBD!,Apartment,Entire home/apt,Real Bed,1,1125,flexible,07-03-2019 05:00,31-01-2019 05:00,15-02-2019 05:00,4,2,3,3,2,151,200,80,0,1,44,Australia,AU,-33.88235,151.19699,232272510,FALSE,Australia,Yali,100,1,0,0,0,0
31089327,Homely unit in a handy location,Apartment,Entire home/apt,Real Bed,1,7,flexible,07-03-2019 05:00,31-01-2019 05:00,25-01-2019 05:00,2,1,1,0,2,151,0,0,0,1,0,Australia,AU,-33.89997,151.14333,232283931,FALSE,Australia,Hamid Reza,67,1,0,0,0,0
31095245,Dorm 3baths SohoEast......,Apartment,Shared room,Real Bed,3,1125,Strict,11-03-2019 04:00,01-01-2019 05:00,25-01-2019 05:00,12,1,12,2,3,251,1000,250,250,1,60,Hong Kong,HK,22.28088,114.2209,6504006,TRUE,Hong Kong,Chile,100,22,0,0,0,0
31099467,"FLAT EM  FRENTE  À  PRAIA DA BARRA, RJ  - BRASIL",Serviced apartment,Entire home/apt,Real Bed,2,12,moderate,11-02-2019 05:00,02-01-2019 05:00,02-01-2019 05:00,3,1,2,1,1,459,400,150,0,1,68,Brazil,BR,-23.01071303,-43.35433174,22098589,FALSE,Brazil,Celmo Ferreira,60,1,26,176,56,86
31101349,Excelente apartamento con perfecta ubicación..,Apartment,Private room,Real Bed,1,1125,Strict,08-03-2019 05:00,31-12-2018 05:00,25-02-2019 05:00,2,1,1,3,2,30,100,35,25,3,44,Spain,ES,41.37972,2.14671,207026321,FALSE,West Indies,Amaury,100,7,7,16,8,16
31110464,#S4銅鑼灣百德大廈D座公寓式住宅,Apartment,Private room,Real Bed,28,1125,Strict,11-03-2019 04:00,31-12-2018 05:00,29-01-2019 05:00,2,1,1,0,2,447,0,0,0,1,0,Hong Kong,HK,22.28203,114.18655,198109516,FALSE,Hong Kong,Yumi,100,25,29,364,59,89
31117363,Apto ótimo ponto Copacabana! Aconchegante e lindo!,Apartment,Entire home/apt,Real Bed,1,10,moderate,11-02-2019 05:00,31-12-2018 05:00,29-01-2019 05:00,5,1,3,0,1,201,400,100,50,4,0,Brazil,BR,-22.96448299,-43.18127399,81682674,FALSE,Brazil,Tânia,100,1,21,356,51,81
31119279,Porto Downtown Apartment V,Apartment,Entire home/apt,Real Bed,3,1125,moderate,16-02-2019 05:00,20-01-2019 05:00,29-01-2019 05:00,4,1,1,3,2,28,87,12,0,1,42,Portugal,PT,41.15336,-8.6208,124234278,FALSE,Portugal,Porto Downtown Apartments,100,5,10,345,40,70
31121699,Apartamento em Copacabana,Apartment,Entire home/apt,Real Bed,2,7,flexible,11-02-2019 05:00,20-01-2019 05:00,20-01-2019 05:00,7,3,4,0,1.5,1201,0,0,0,1,0,Brazil,BR,-22.97518519,-43.18988253,232588959,FALSE,Brazil,Ana,75,1,20,355,50,80
31123905,"Chateau Tijucano (amplo, iluminado e tranquilo)",Apartment,Entire home/apt,Real Bed,1,35,flexible,11-02-2019 05:00,02-01-2019 05:00,20-01-2019 05:00,5,2,4,3,2,201,0,0,0,1,60,Brazil,BR,-22.91487502,-43.21799582,184598109,FALSE,Brazil,Edilberto,100,1,27,221,27,27
31125186,Cozy house 10 min from SAW airport w/ King Bed,Apartment,Entire home/apt,Real Bed,1,1125,flexible,18-02-2019 05:00,27-01-2019 05:00,30-01-2019 05:00,3,2,2,2,1,79,0,0,0,1,15,Turkey,TR,40.89386,29.35227,92497561,FALSE,Turkey,Mert,100,1,22,260,52,82
31125291,Old City Cozy Room with Private bathroom in Balat,Hotel,Private room,Real Bed,2,1125,Strict,18-02-2019 05:00,27-01-2019 05:00,01-01-2019 05:00,2,1,1,0,1,237,0,0,0,1,0,Turkey,TR,41.03104,28.94787,164963116,FALSE,Turkey,Yalçın,0,8,30,365,60,90
31134257,"原始森林渡假屋:4号独立房间,双人床,写字桌,舒适自然环境｡",Villa,Private room,Real Bed,1,1125,flexible,07-03-2019 05:00,01-01-2019 05:00,01-01-2019 05:00,2,1,1,1,1,60,0,10,30,2,60,Australia,AU,-33.77811,151.00081,232642925,FALSE,Australia,Hong,100,7,29,180,59,89
31135824,Camões Executive Flat (w/ Air conditioning),Apartment,Entire home/apt,Real Bed,3,90,Strict,16-02-2019 05:00,25-01-2019 05:00,14-02-2019 05:00,4,1,2,3,2,45,150,30,15,2,43,Portugal,PT,41.15693,-8.60981,124060965,FALSE,Portugal,Lurdes E Jorge,100,2,11,197,32,43
3113661,Room/private bathroom near Maracanã,Apartment,Private room,Real Bed,2,30,moderate,11-02-2019 05:00,12-08-2016 04:00,19-03-2018 04:00,3,1,2,3,1,127,0,0,70,2,60,Brazil,BR,-22.9318113,-43.23208916,9667149,TRUE,Brazil,Carlos,100,1,5,340,35,65
3114202,"AMAZED VISUAL  EXCELENTE LOCALIZAÇAO, ACONCHEGANTE",Apartment,Entire home/apt,Real Bed,5,1125,Strict,11-02-2019 05:00,18-02-2015 05:00,05-01-2019 05:00,4,2,3,10,2,257,800,160,0,1,55,Brazil,BR,-22.92426936,-43.17488922,15824155,FALSE,Brazil,Catarina,50,1,25,85,55,85
31144314,Bright 1BR in Griffintown Floor #4 by Sonder,Apartment,Entire home/apt,Real Bed,2,1125,Strict,11-03-2019 04:00,18-02-2015 05:00,01-02-2019 05:00,4,1,2,0,2,76,400,95,7,2,0,Canada,CA,45.4876,-73.56739,224865057,FALSE,Canada,Sonder Montreal,97,51,0,239,10,31
31144321,Desirable 1BR in Griffintown Floor #3 by Sonder,Apartment,Entire home/apt,Real Bed,2,1125,Strict,11-03-2019 04:00,01-02-2019 05:00,01-02-2019 05:00,4,1,2,1,2,76,400,95,7,2,56,Canada,CA,45.48917,-73.56654,224865057,FALSE,Canada,Sonder Montreal,97,51,9,264,29,57
31149060,Chic 1BR in Griffintown Floor #2 by Sonder,Apartment,Entire home/apt,Real Bed,2,1125,Strict,11-03-2019 04:00,01-02-2019 05:00,21-02-2019 05:00,4,1,2,0,2,81,400,95,7,2,0,Canada,CA,45.48982,-73.56794,224865057,FALSE,Canada,Sonder Montreal,97,51,0,244,6,36
31156767,Family Room - Idylle Hotel,Hotel,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,01-02-2019 05:00,21-02-2019 05:00,3,1,2,0,1,891,0,0,0,3,0,Turkey,TR,41.01278,28.9791,232874202,FALSE,Turkey,Cemil,0,4,29,364,59,89
31164170,Entire 1 bedroom apt. in Town Mount-Royal,Apartment,Entire home/apt,Real Bed,1,1125,Strict,11-03-2019 04:00,16-01-2019 05:00,21-02-2019 05:00,3,1,2,3,1,50,0,15,10,2,60,Canada,CA,45.51793,-73.65559,23009904,TRUE,Canada,Robert,100,1,4,38,6,17
31167868,"Taksim, Beyoğlu, Turkey Deluxe Room Sq. 3 Min.Walk",Hotel,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,14-01-2019 05:00,14-01-2019 05:00,2,1,1,1,1,111,0,0,0,1,58,Turkey,TR,41.03946,28.98075,21398831,TRUE,United States,Baris,98,8,29,356,54,81
31173511,"Enchanting Oasis, nestled in Downtown Montreal",Loft,Entire home/apt,Real Bed,1,1125,Strict,11-03-2019 04:00,02-01-2019 05:00,05-03-2019 05:00,4,1,1,31,1,350,140,60,25,4,57,Canada,CA,45.5028,-73.56408,8188625,FALSE,Canada,Phil,100,17,12,182,39,69
31176187,Quiet 2 bedrooms condo near LaSalle metro station.,Individual Apartments,Entire home/apt,Real Bed,14,31,moderate,11-03-2019 04:00,19-01-2019 05:00,19-01-2019 05:00,4,2,2,1,1,55,250,30,0,1,34,Canada,CA,45.46914,-73.57036,8145396,FALSE,Canada,Philippe,100,1,0,0,0,0
31180534,"Cozy room at Hollywood Road, Sheung Wan.",Bed and breakfast,Private room,Real Bed,1,22,flexible,11-03-2019 04:00,19-01-2019 05:00,02-01-2019 05:00,2,1,1,0,1,298,0,0,0,1,0,Hong Kong,HK,22.28563,114.14999,231424264,FALSE,Saudi Arabia,Ana,80,1,0,100,0,0
31186053,Belinha Apartments - Lapa Studio,Apartment,Entire home/apt,Real Bed,2,30,Strict,16-02-2019 05:00,02-01-2019 05:00,02-01-2019 05:00,2,1,1,1,2,60,0,15,0,1,60,Portugal,PT,41.15555,-8.61242,75462716,TRUE,Portugal,Isabel,100,8,18,202,46,65
31191629,8br DUPLEX in Plateau Mont Royal!,Apartment,Entire home/apt,Real Bed,1,1125,Strict,11-03-2019 04:00,02-01-2019 05:00,12-02-2019 05:00,16,8,10,0,2,199,1000,160,40,12,0,Canada,CA,45.52022,-73.57736,229505184,FALSE,Canada,Aj,100,87,27,360,57,87
31197980,Luxury 2 bedroom apartment infront of the beach,Apartment,Entire home/apt,Real Bed,32,1125,flexible,08-03-2019 05:00,02-01-2019 05:00,12-02-2019 05:00,5,2,2,0,1,72,0,0,0,1,0,Spain,ES,41.40385,2.21503,195138424,FALSE,Spain,Mo,100,1,30,54,54,54
31200584,ZT Homes Economic Suite,Serviced apartment,Entire home/apt,Real Bed,3,1125,flexible,18-02-2019 05:00,02-01-2019 05:00,12-02-2019 05:00,3,1,2,0,1,174,0,173,0,1,0,Turkey,TR,41.05052,28.98644,191749229,FALSE,Turkey,Tijen,100,7,27,362,57,87
31205337,"Metrobuse,ulasima yakin lüks daire",House,Entire home/apt,Real Bed,1,1125,flexible,18-02-2019 05:00,02-01-2019 05:00,12-02-2019 05:00,5,2,2,0,1,142,0,250,0,1,0,Turkey,TR,41.03262,28.65265,226314277,FALSE,Turkey,Fatma,100,1,27,177,57,87
31205947,DA'Home - Boavista Beautiful Apartment,Apartment,Entire home/apt,Real Bed,2,1125,moderate,16-02-2019 05:00,15-01-2019 05:00,12-02-2019 05:00,3,1,2,5,1,55,0,15,5,2,56,Portugal,PT,41.15787,-8.6288,148125813,FALSE,Portugal,DaHome,100,7,26,333,42,66
3120723,Charming Private Studio in LES,Apartment,Entire home/apt,Real Bed,2,1125,Strict,06-03-2019 05:00,23-06-2014 04:00,19-06-2015 04:00,2,1,1,6,2,160,0,0,0,1,31,United States,US,40.72165,-73.98573,15853337,TRUE,United States,Julia,0,1,0,0,0,0
31208538,Panorama Hanı,Apartment,Shared room,Real Bed,1,1125,flexible,18-02-2019 05:00,01-01-2019 05:00,01-01-2019 05:00,2,1,1,1,2,74,0,0,0,1,60,Turkey,TR,40.99244,28.83392,89597488,FALSE,Turkey,Omar,100,1,27,362,57,87
31215573,Pulitzer Extra- Read all about our experiences!,Hotel,Private room,Real Bed,1,1125,flexible,08-03-2019 05:00,01-01-2019 05:00,25-02-2019 05:00,2,1,1,0,1,150,0,0,150,2,0,Spain,ES,41.38714,2.16764,232936482,FALSE,Spain,Regina,0,1,26,274,51,79
31217862,Cozy Room (Girls only) Quiet area/Sagrada Familia,Apartment,Private room,Real Bed,1,5,flexible,08-03-2019 05:00,13-01-2019 05:00,25-02-2019 05:00,1,0,1,4,1,30,0,10,0,1,60,Spain,ES,41.40151,2.17976,195456135,FALSE,Spain,Jo,100,1,0,5,0,5
31217955,Plateau room for rent / chambre a louer Plateau,Apartment,Private room,Real Bed,5,1125,flexible,11-03-2019 04:00,03-01-2019 05:00,02-02-2019 05:00,1,1,1,2,1,20,0,0,0,1,56,Canada,CA,45.53088,-73.56501,228213086,FALSE,Canada,Maxime,100,1,9,69,39,69
3121854,Popular Rainforest Hideaway,House,Entire home/apt,Real Bed,2,1125,moderate,06-03-2019 05:00,04-08-2014 04:00,23-02-2019 05:00,8,4,7,38,2,258,0,80,30,4,56,United States,US,19.42408,-155.2075,2317486,TRUE,United States,Becky,100,1,18,339,40,67
31220751,Affordable Room Attached Private Balcony,Apartment,Private room,Real Bed,10,365,flexible,18-02-2019 05:00,04-08-2014 04:00,27-01-2019 05:00,1,1,1,0,1,63,0,0,0,1,0,Turkey,TR,41.04902,28.98763,10613916,FALSE,Turkey,Mehmet,93,7,7,335,30,60
3122230,Cozy Harlem Home,Apartment,Private room,Real Bed,1,1125,flexible,06-03-2019 05:00,04-08-2014 04:00,27-01-2019 05:00,1,1,1,0,1,125,0,0,0,1,0,United States,US,40.81595,-73.9447,15859636,FALSE,United States,Kyle,0,1,0,0,0,0
31235308,İstanbulun en merkezi ve tarihi ilçesinde yaşam,Apartment,Private room,Real Bed,1,15,flexible,18-02-2019 05:00,04-08-2014 04:00,27-01-2019 05:00,1,2,2,0,1,132,0,50,170,2,0,Turkey,TR,41.02324,29.02179,232308132,FALSE,Turkey,Günay,80,5,29,364,59,89
31258001,Appartment Loft style,Apartment,Entire home/apt,Real Bed,1,1125,flexible,11-03-2019 04:00,02-01-2019 05:00,27-01-2019 05:00,2,1,1,7,2,38,0,0,0,1,44,Canada,CA,45.50868,-73.63037,206011719,FALSE,Canada,Erzen,90,1,0,222,0,0
31269732,Cozy 1-BR in Luxury Complex with a View,Apartment,Private room,Real Bed,1,15,Strict,11-03-2019 04:00,27-01-2019 05:00,07-02-2019 05:00,2,1,1,2,2,675,1500,280,250,2,54,Hong Kong,HK,22.29411,113.95179,17864366,TRUE,China,Cola,100,1,9,69,39,69
31270876,精致双人套房@深水埗,Individual Apartments,Private room,Real Bed,1,365,Strict,11-03-2019 04:00,27-01-2019 05:00,28-08-2018 04:00,2,0,1,0,1,518,0,80,0,1,0,Hong Kong,HK,22.32939,114.16699,2951562,FALSE,Hong Kong,Short-Term,100,23,3,3,3,3
31272924,Amazing Terrace view in Galata,Apartment,Entire home/apt,Real Bed,2,1125,Strict,18-02-2019 05:00,27-01-2019 05:00,28-08-2018 04:00,4,2,3,0,2,527,0,105,0,1,0,Turkey,TR,41.02829,28.9734,6754227,TRUE,Turkey,Enise,100,1,29,360,56,85
3127809,Apartment For Rent Near Camp Nou,Apartment,Entire home/apt,Real Bed,3,90,Strict,08-03-2019 05:00,18-06-2014 04:00,28-08-2018 04:00,6,3,6,32,2,105,250,79,20,4,28,Spain,ES,41.37547,2.1254,15884961,TRUE,Spain,Pilar,64,14,0,306,7,31
31279195,Causeway bay serviced apartment max for 3 people,Serviced apartment,Entire home/apt,Real Bed,1,8,Strict,11-03-2019 04:00,18-06-2014 04:00,24-02-2019 05:00,3,0,2,0,1,1201,1000,0,0,1,0,Hong Kong,HK,22.28023,114.18681,76696290,TRUE,Hong Kong,Kidd,100,1,14,14,14,14
31293980,【福田口岸/香港落马洲】精品舒适一居室,House,Entire home/apt,Real Bed,1,1125,flexible,11-03-2019 04:00,18-06-2014 04:00,24-02-2019 05:00,2,1,1,0,1,393,0,0,0,1,0,China,CN,22.51521,114.0726,220143760,FALSE,China,光炜,100,33,27,87,57,87
31299012,3 Persons Room +Private Bathroom ( 3 人家庭房+私人浴室),Guesthouse,Private room,Real Bed,1,30,Strict,11-03-2019 04:00,01-02-2019 05:00,24-02-2019 05:00,3,1,2,7,1,416,0,0,0,1,49,Hong Kong,HK,22.29561,114.17367,192198129,FALSE,Hong Kong,Wing,95,7,7,81,31,61
